Date,Day of Week,Lecture Number,Start Time,End Time,Subject,Subject Code,Faculty ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendance Percentage,Previous Lecture Attendance,Gap Since Previous Lecture,Practical/Theory,Internal Test Week,Assignment Due,Holiday Before/After,Weather,Special Event,Faculty Experience,Time Category,Timetable Status,Data Source,Lecture Duration (Minutes),Day of Semester,Week Number,Month,Previous Attendance Rolling Average,Consecutive Lecture Count,Days Since Last Holiday,Exam Week Flag,Assignment Due Flag,Holiday Flag,Special Event Flag,Attendance Category
01-10-2025,Wednesday,5,14:30,15:30,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,65,63.11,80.58,1.0,Theory,No,No,Yes,Rainy,No,2.1,Afternoon,Provided,Synthetic development data,60.0,24,40,10,73.78333333333335,5,21.0,0,0,1,0,Medium
03-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,79,76.7,63.11,42.75,Theory,No,No,Yes,Sunny,No,14.8,Morning,Provided,Synthetic development data,60.0,26,40,10,70.87333333333333,1,2.0,0,0,1,0,High
03-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,74,71.84,76.7,1.0,Theory,No,No,Yes,Cloudy,No,13.7,Morning,Provided,Synthetic development data,60.0,26,40,10,73.46333333333332,2,2.0,0,0,1,0,Medium
03-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,65,63.11,71.84,1.0,Theory,No,No,Yes,Sunny,No,2.4,Morning,Provided,Synthetic development data,60.0,26,40,10,70.55000000000001,3,2.0,0,0,1,0,Medium
03-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,59,57.28,63.11,2.25,Theory,No,No,Yes,Rainy,No,2.2,Afternoon,Provided,Synthetic development data,60.0,26,40,10,70.55,4,2.0,0,0,1,0,Medium
03-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,67,65.05,57.28,1.0,Theory,No,No,Yes,Rainy,No,6.8,Afternoon,Provided,Synthetic development data,60.0,26,40,10,64.07666666666667,5,2.0,0,0,1,0,Medium
04-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,65,63.11,65.05,20.75,Project,No,No,No,Sunny,No,5.4,Morning,Provided,Synthetic development data,60.0,27,40,10,61.81333333333333,1,1.0,0,0,0,0,Medium
06-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,75,72.82,63.11,46.0,Project,No,No,No,Cloudy,No,13.0,Morning,Provided,Synthetic development data,60.0,29,41,10,61.81333333333333,1,3.0,0,0,0,0,Medium
06-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,69,66.99,72.82,1.0,Theory,No,No,No,Sunny,No,4.1,Morning,Provided,Synthetic development data,60.0,29,41,10,66.99333333333333,2,3.0,0,0,0,0,Medium
06-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,82,79.61,66.99,1.0,Theory,No,No,No,Sunny,No,12.3,Morning,Provided,Synthetic development data,60.0,29,41,10,67.64,3,3.0,0,0,0,0,High
06-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,A,401/402,103,85,82.52,79.61,2.25,Practical,No,Yes,No,Sunny,No,9.2,Afternoon,Provided,Synthetic development data,60.0,29,41,10,73.14,4,3.0,0,1,0,0,High
06-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,83,80.58,82.52,1.0,Theory,No,No,No,Rainy,No,6.9,Afternoon,Provided,Synthetic development data,60.0,29,41,10,76.37333333333333,5,3.0,0,0,0,0,High
07-10-2025,Tuesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,78,75.73,80.58,18.75,Project,No,No,No,Rainy,No,3.9,Morning,Provided,Synthetic development data,60.0,30,41,10,80.90333333333332,1,4.0,0,0,0,0,High
07-10-2025,Tuesday,2,10:15,11:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,100,97.09,75.73,1.0,Theory,No,No,No,Sunny,No,15.0,Morning,Provided,Synthetic development data,60.0,30,41,10,79.61,2,4.0,0,0,0,0,High
07-10-2025,Tuesday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,78,75.73,97.09,1.0,Theory,No,No,No,Sunny,No,10.0,Morning,Provided,Synthetic development data,60.0,30,41,10,84.46666666666668,3,4.0,0,0,0,0,High
07-10-2025,Tuesday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,A,401/402,103,88,85.44,75.73,2.25,Practical,No,No,No,Rainy,No,7.7,Afternoon,Provided,Synthetic development data,60.0,30,41,10,82.85000000000001,4,4.0,0,0,0,0,High
07-10-2025,Tuesday,5,14:30,15:30,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,75,72.82,85.44,1.0,Theory,No,No,No,Cloudy,No,6.8,Afternoon,Provided,Synthetic development data,60.0,30,41,10,86.08666666666666,5,4.0,0,0,0,0,Medium
08-10-2025,Wednesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,73,70.87,72.82,18.75,Project,No,No,No,Cloudy,No,13.8,Morning,Provided,Synthetic development data,60.0,31,41,10,77.99666666666667,1,5.0,0,0,0,0,Medium
08-10-2025,Wednesday,2,10:15,11:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,74,71.84,70.87,1.0,Theory,No,Yes,No,Sunny,No,12.7,Morning,Provided,Synthetic development data,60.0,31,41,10,76.37666666666667,2,5.0,0,1,0,0,Medium
08-10-2025,Wednesday,3,11:15,12:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,90,87.38,71.84,1.0,Theory,No,No,No,Rainy,No,12.5,Morning,Provided,Synthetic development data,60.0,31,41,10,71.84333333333333,3,5.0,0,0,0,0,High
08-10-2025,Wednesday,4,13:30,14:30,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,66,64.08,87.38,2.25,Theory,No,No,No,Rainy,No,10.0,Afternoon,Provided,Synthetic development data,60.0,31,41,10,76.69666666666667,4,5.0,0,0,0,0,Medium
08-10-2025,Wednesday,5,14:30,15:30,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,72,69.9,64.08,1.0,Theory,No,No,No,Rainy,No,13.5,Afternoon,Provided,Synthetic development data,60.0,31,41,10,74.43333333333334,5,5.0,0,0,0,0,Medium
09-10-2025,Thursday,1,9:15,10:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,69,66.99,69.9,18.75,Theory,No,No,No,Rainy,Yes,5.9,Morning,Provided,Synthetic development data,60.0,32,41,10,73.78666666666668,1,6.0,0,0,0,1,Medium
09-10-2025,Thursday,2,10:15,11:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,82,79.61,66.99,1.0,Theory,No,No,No,Cloudy,No,11.1,Morning,Provided,Synthetic development data,60.0,32,41,10,66.99,2,6.0,0,0,0,0,High
09-10-2025,Thursday,3,11:15,12:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,79,76.7,79.61,1.0,Theory,No,No,No,Cloudy,No,7.3,Morning,Provided,Synthetic development data,60.0,32,41,10,72.16666666666667,3,6.0,0,0,0,0,High
09-10-2025,Thursday,4,13:30,14:30,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,71,68.93,76.7,2.25,Theory,No,No,No,Rainy,No,9.8,Afternoon,Provided,Synthetic development data,60.0,32,41,10,74.43333333333334,4,6.0,0,0,0,0,Medium
09-10-2025,Thursday,5,14:30,15:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,73,70.87,68.93,1.0,Theory,No,No,No,Cloudy,No,15.0,Afternoon,Provided,Synthetic development data,60.0,32,41,10,75.08,5,6.0,0,0,0,0,Medium
10-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,79,76.7,70.87,18.75,Theory,No,No,No,Sunny,No,14.8,Morning,Provided,Synthetic development data,60.0,33,41,10,72.16666666666667,1,7.0,0,0,0,0,High
10-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,85,82.52,76.7,1.0,Theory,No,No,No,Rainy,No,8.7,Morning,Provided,Synthetic development data,60.0,33,41,10,72.16666666666667,2,7.0,0,0,0,0,High
10-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,71,68.93,82.52,1.0,Theory,No,No,No,Rainy,No,9.5,Morning,Provided,Synthetic development data,60.0,33,41,10,76.69666666666667,3,7.0,0,0,0,0,Medium
10-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,73,70.87,68.93,2.25,Theory,No,No,No,Sunny,No,13.7,Afternoon,Provided,Synthetic development data,60.0,33,41,10,76.05,4,7.0,0,0,0,0,Medium
10-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,78,75.73,70.87,1.0,Theory,No,No,No,Rainy,No,14.8,Afternoon,Provided,Synthetic development data,60.0,33,41,10,74.10666666666667,5,7.0,0,0,0,0,High
11-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,79,76.7,75.73,20.75,Project,Yes,No,No,Sunny,No,12.1,Morning,Provided,Synthetic development data,60.0,34,41,10,71.84333333333335,1,8.0,1,0,0,0,High
13-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,69,66.99,76.7,46.0,Project,No,No,No,Sunny,No,2.8,Morning,Provided,Synthetic development data,60.0,36,42,10,74.43333333333334,1,10.0,0,0,0,0,Medium
13-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,80,77.67,66.99,1.0,Theory,No,No,No,Sunny,No,6.2,Morning,Provided,Synthetic development data,60.0,36,42,10,73.14,2,10.0,0,0,0,0,High
13-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,91,88.35,77.67,1.0,Theory,No,No,No,Cloudy,No,13.7,Morning,Provided,Synthetic development data,60.0,36,42,10,73.78666666666666,3,10.0,0,0,0,0,High
13-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,A,401/402,103,88,85.44,88.35,2.25,Practical,No,No,No,Sunny,No,12.0,Afternoon,Provided,Synthetic development data,60.0,36,42,10,77.67,4,10.0,0,0,0,0,High
13-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,69,66.99,85.44,1.0,Theory,No,No,No,Rainy,No,11.6,Afternoon,Provided,Synthetic development data,60.0,36,42,10,83.82,5,10.0,0,0,0,0,Medium
14-10-2025,Tuesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,70,67.96,66.99,18.75,Project,No,No,No,Rainy,No,10.7,Morning,Provided,Synthetic development data,60.0,37,42,10,80.25999999999999,1,11.0,0,0,0,0,Medium
14-10-2025,Tuesday,2,10:15,11:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,82,79.61,67.96,1.0,Theory,No,No,No,Sunny,No,7.4,Morning,Provided,Synthetic development data,60.0,37,42,10,73.46333333333332,2,11.0,0,0,0,0,High
14-10-2025,Tuesday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,58,56.31,79.61,1.0,Theory,No,No,No,Rainy,No,7.2,Morning,Provided,Synthetic development data,60.0,37,42,10,71.52,3,11.0,0,0,0,0,Medium
14-10-2025,Tuesday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,A,401/402,103,77,74.76,56.31,2.25,Practical,No,No,No,Rainy,No,12.5,Afternoon,Provided,Synthetic development data,60.0,37,42,10,67.96,4,11.0,0,0,0,0,Medium
14-10-2025,Tuesday,5,14:30,15:30,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,69,66.99,74.76,1.0,Theory,No,No,No,Rainy,No,5.8,Afternoon,Provided,Synthetic development data,60.0,37,42,10,70.22666666666667,5,11.0,0,0,0,0,Medium
15-10-2025,Wednesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,83,80.58,66.99,18.75,Project,Yes,No,No,Sunny,No,10.9,Morning,Provided,Synthetic development data,60.0,38,42,10,66.02,1,12.0,1,0,0,0,High
15-10-2025,Wednesday,2,10:15,11:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,66,64.08,80.58,1.0,Theory,No,Yes,No,Sunny,No,11.4,Morning,Provided,Synthetic development data,60.0,38,42,10,74.11,2,12.0,0,1,0,0,Medium
15-10-2025,Wednesday,3,11:15,12:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,84,81.55,64.08,1.0,Theory,No,No,No,Rainy,No,13.0,Morning,Provided,Synthetic development data,60.0,38,42,10,70.55,3,12.0,0,0,0,0,High
15-10-2025,Wednesday,4,13:30,14:30,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,75,72.82,81.55,2.25,Theory,No,No,No,Cloudy,No,6.2,Afternoon,Provided,Synthetic development data,60.0,38,42,10,75.40333333333332,4,12.0,0,0,0,0,Medium
15-10-2025,Wednesday,5,14:30,15:30,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,63,61.17,72.82,1.0,Theory,No,No,No,Cloudy,No,11.6,Afternoon,Provided,Synthetic development data,60.0,38,42,10,72.81666666666666,5,12.0,0,0,0,0,Medium
16-10-2025,Thursday,1,9:15,10:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,74,71.84,61.17,18.75,Theory,No,No,No,Rainy,No,3.4,Morning,Provided,Synthetic development data,60.0,39,42,10,71.84666666666668,1,13.0,0,0,0,0,Medium
16-10-2025,Thursday,2,10:15,11:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,82,79.61,71.84,1.0,Theory,No,No,No,Rainy,No,3.8,Morning,Provided,Synthetic development data,60.0,39,42,10,68.61,2,13.0,0,0,0,0,High
16-10-2025,Thursday,3,11:15,12:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,91,88.35,79.61,1.0,Theory,No,No,No,Rainy,No,7.4,Morning,Provided,Synthetic development data,60.0,39,42,10,70.87333333333333,3,13.0,0,0,0,0,High
16-10-2025,Thursday,4,13:30,14:30,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,64,62.14,88.35,2.25,Theory,No,No,No,Sunny,No,2.7,Afternoon,Provided,Synthetic development data,60.0,39,42,10,79.93333333333332,4,13.0,0,0,0,0,Medium
16-10-2025,Thursday,5,14:30,15:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,84,81.55,62.14,1.0,Theory,No,No,No,Sunny,No,14.3,Afternoon,Provided,Synthetic development data,60.0,39,42,10,76.69999999999999,5,13.0,0,0,0,0,High
17-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,81,78.64,81.55,18.75,Theory,No,No,No,Sunny,No,13.7,Morning,Provided,Synthetic development data,60.0,40,42,10,77.34666666666666,1,14.0,0,0,0,0,High
17-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,78,75.73,78.64,1.0,Theory,No,No,No,Sunny,No,2.6,Morning,Provided,Synthetic development data,60.0,40,42,10,74.11,2,14.0,0,0,0,0,High
17-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,72,69.9,75.73,1.0,Theory,No,No,No,Rainy,No,12.9,Morning,Provided,Synthetic development data,60.0,40,42,10,78.64,3,14.0,0,0,0,0,Medium
17-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,78,75.73,69.9,2.25,Theory,No,No,No,Cloudy,No,8.6,Afternoon,Provided,Synthetic development data,60.0,40,42,10,74.75666666666667,4,14.0,0,0,0,0,High
17-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,77,74.76,75.73,1.0,Theory,Yes,No,No,Sunny,No,11.1,Afternoon,Provided,Synthetic development data,60.0,40,42,10,73.78666666666668,5,14.0,1,0,0,0,Medium
18-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,66,64.08,74.76,20.75,Project,No,No,No,Sunny,No,13.5,Morning,Provided,Synthetic development data,60.0,41,42,10,73.46333333333334,1,15.0,0,0,0,0,Medium
20-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,73,70.87,64.08,46.0,Project,No,No,Yes,Rainy,No,9.5,Morning,Provided,Synthetic development data,60.0,43,43,10,71.52333333333333,1,17.0,0,0,1,0,Medium
20-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,72,69.9,70.87,1.0,Theory,No,No,Yes,Sunny,No,3.5,Morning,Provided,Synthetic development data,60.0,43,43,10,69.90333333333332,2,17.0,0,0,1,0,Medium
20-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,74,71.84,69.9,1.0,Theory,No,No,Yes,Sunny,No,2.0,Morning,Provided,Synthetic development data,60.0,43,43,10,68.28333333333335,3,17.0,0,0,1,0,Medium
20-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,A,401/402,103,77,74.76,71.84,2.25,Practical,No,No,Yes,Rainy,No,8.5,Afternoon,Provided,Synthetic development data,60.0,43,43,10,70.87,4,17.0,0,0,1,0,Medium
20-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,78,75.73,74.76,1.0,Theory,No,No,Yes,Rainy,No,14.3,Afternoon,Provided,Synthetic development data,60.0,43,43,10,72.16666666666667,5,17.0,0,0,1,0,High
23-10-2025,Thursday,1,9:15,10:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,71,68.93,75.73,66.75,Theory,No,No,Yes,Cloudy,No,9.4,Morning,Provided,Synthetic development data,60.0,46,43,10,74.11000000000001,1,3.0,0,0,1,0,Medium
23-10-2025,Thursday,2,10:15,11:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,76,73.79,68.93,1.0,Theory,No,No,Yes,Cloudy,No,6.8,Morning,Provided,Synthetic development data,60.0,46,43,10,73.14,2,3.0,0,0,1,0,Medium
23-10-2025,Thursday,3,11:15,12:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,83,80.58,73.79,1.0,Theory,No,No,Yes,Sunny,No,2.4,Morning,Provided,Synthetic development data,60.0,46,43,10,72.81666666666668,3,3.0,0,0,1,0,High
23-10-2025,Thursday,4,13:30,14:30,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,64,62.14,80.58,2.25,Theory,No,No,Yes,Cloudy,No,13.9,Afternoon,Provided,Synthetic development data,60.0,46,43,10,74.43333333333334,4,3.0,0,0,1,0,Medium
23-10-2025,Thursday,5,14:30,15:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,70,67.96,62.14,1.0,Theory,No,No,Yes,Sunny,No,6.3,Afternoon,Provided,Synthetic development data,60.0,46,43,10,72.17,5,3.0,0,0,1,0,Medium
24-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,78,75.73,67.96,18.75,Theory,No,No,No,Cloudy,No,11.2,Morning,Provided,Synthetic development data,60.0,47,43,10,70.22666666666667,1,1.0,0,0,0,0,High
24-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,91,88.35,75.73,1.0,Theory,No,No,No,Cloudy,No,11.0,Morning,Provided,Synthetic development data,60.0,47,43,10,68.61,2,1.0,0,0,0,0,High
24-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,70,67.96,88.35,1.0,Theory,Yes,No,No,Cloudy,No,5.3,Morning,Provided,Synthetic development data,60.0,47,43,10,77.34666666666666,3,1.0,1,0,0,0,Medium
24-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,67,65.05,67.96,2.25,Theory,No,Yes,No,Rainy,No,2.8,Afternoon,Provided,Synthetic development data,60.0,47,43,10,77.34666666666665,4,1.0,0,1,0,0,Medium
24-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,81,78.64,65.05,1.0,Theory,No,No,No,Rainy,No,7.0,Afternoon,Provided,Synthetic development data,60.0,47,43,10,73.78666666666666,5,1.0,0,0,0,0,High
25-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,70,67.96,78.64,20.75,Project,No,No,No,Sunny,No,6.1,Morning,Provided,Synthetic development data,60.0,48,43,10,70.55,1,2.0,0,0,0,0,Medium
27-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,80,77.67,67.96,46.0,Project,No,No,No,Sunny,Yes,11.1,Morning,Provided,Synthetic development data,60.0,50,44,10,70.55,1,4.0,0,0,0,1,High
27-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,74,71.84,77.67,1.0,Theory,No,No,No,Sunny,No,12.7,Morning,Provided,Synthetic development data,60.0,50,44,10,74.75666666666666,2,4.0,0,0,0,0,Medium
27-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,76,73.79,71.84,1.0,Theory,No,No,No,Rainy,No,4.9,Morning,Provided,Synthetic development data,60.0,50,44,10,72.49000000000001,3,4.0,0,0,0,0,Medium
27-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,A,401/402,103,81,78.64,73.79,2.25,Practical,No,No,No,Rainy,No,8.9,Afternoon,Provided,Synthetic development data,60.0,50,44,10,74.43333333333334,4,4.0,0,0,0,0,High
27-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,79,76.7,78.64,1.0,Theory,No,No,No,Rainy,No,2.5,Afternoon,Provided,Synthetic development data,60.0,50,44,10,74.75666666666666,5,4.0,0,0,0,0,High
28-10-2025,Tuesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,73,70.87,76.7,18.75,Project,No,No,No,Rainy,No,4.8,Morning,Provided,Synthetic development data,60.0,51,44,10,76.37666666666668,1,5.0,0,0,0,0,Medium
28-10-2025,Tuesday,2,10:15,11:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,84,81.55,70.87,1.0,Theory,No,Yes,No,Cloudy,No,11.9,Morning,Provided,Synthetic development data,60.0,51,44,10,75.40333333333334,2,5.0,0,1,0,0,High
28-10-2025,Tuesday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,68,66.02,81.55,1.0,Theory,No,No,No,Rainy,No,12.3,Morning,Provided,Synthetic development data,60.0,51,44,10,76.37333333333333,3,5.0,0,0,0,0,Medium
28-10-2025,Tuesday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,A,401/402,103,75,72.82,66.02,2.25,Practical,Yes,No,No,Rainy,No,12.1,Afternoon,Provided,Synthetic development data,60.0,51,44,10,72.81333333333333,4,5.0,1,0,0,0,Medium
28-10-2025,Tuesday,5,14:30,15:30,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,66,64.08,72.82,1.0,Theory,No,No,No,Sunny,No,3.9,Afternoon,Provided,Synthetic development data,60.0,51,44,10,73.46333333333332,5,5.0,0,0,0,0,Medium
29-10-2025,Wednesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,A,403,103,75,72.82,64.08,18.75,Project,No,No,No,Rainy,No,9.2,Morning,Provided,Synthetic development data,60.0,52,44,10,67.63999999999999,1,6.0,0,0,0,0,Medium
29-10-2025,Wednesday,2,10:15,11:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,68,66.02,72.82,1.0,Theory,No,No,No,Sunny,No,7.5,Morning,Provided,Synthetic development data,60.0,52,44,10,69.90666666666665,2,6.0,0,0,0,0,Medium
29-10-2025,Wednesday,3,11:15,12:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,78,75.73,66.02,1.0,Theory,No,No,No,Rainy,No,14.9,Morning,Provided,Synthetic development data,60.0,52,44,10,67.64,3,6.0,0,0,0,0,High
29-10-2025,Wednesday,4,13:30,14:30,Python Programming,IT11,AAB_SP,1,MCA,A,403,103,74,71.84,75.73,2.25,Theory,No,No,No,Sunny,No,10.5,Afternoon,Provided,Synthetic development data,60.0,52,44,10,71.52333333333333,4,6.0,0,0,0,0,Medium
29-10-2025,Wednesday,5,14:30,15:30,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,70,67.96,71.84,1.0,Theory,No,No,No,Cloudy,No,14.2,Afternoon,Provided,Synthetic development data,60.0,52,44,10,71.19666666666666,5,6.0,0,0,0,0,Medium
30-10-2025,Thursday,1,9:15,10:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,A,403,103,77,74.76,67.96,18.75,Theory,No,No,No,Sunny,No,3.9,Morning,Provided,Synthetic development data,60.0,53,44,10,71.84333333333333,1,7.0,0,0,0,0,Medium
30-10-2025,Thursday,2,10:15,11:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,A,403,103,76,73.79,74.76,1.0,Theory,No,No,No,Rainy,No,7.9,Morning,Provided,Synthetic development data,60.0,53,44,10,71.52,2,7.0,0,0,0,0,Medium
30-10-2025,Thursday,3,11:15,12:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,A,403,103,84,81.55,73.79,1.0,Theory,No,No,No,Sunny,No,12.0,Morning,Provided,Synthetic development data,60.0,53,44,10,72.17,3,7.0,0,0,0,0,High
30-10-2025,Thursday,4,13:30,14:30,Advanced DBMS,IT13,MST_DPY,1,MCA,A,403,103,70,67.96,81.55,2.25,Theory,No,No,No,Cloudy,No,6.8,Afternoon,Provided,Synthetic development data,60.0,53,44,10,76.7,4,7.0,0,0,0,0,Medium
